id,nama_task,durasi_rencana_hari,panjang_deskripsi_kata,jumlah_tag,prioritas_tinggi,adalah_bug,sedang_blocked,jumlah_komentar,beban_kerja_assignee,bulan_dibuat,tim,peran_assignee,status_proyek,terlambat,estimasi_keterlambatan_hari
dd55c7d6-8309-4948-9ad9-a3dee5b6d25a,Search Index - Optimize - logging pipeline,19.0,25,4,0,1,1,4,0,3,Team 13,Marketer,on_hold,0,0.0
a14a1dba-e7ed-4050-84cf-4720b3e96bd6,API Gateway - Refactor - logging pipeline,32.0,0,2,0,0,0,4,0,3,Team 13,Designer,on_hold,0,0.0
215562a5-2cd8-4e08-9b47-17c2337009ad,Notification Service - Implement - edge cases,12.0,29,0,0,0,0,0,0,3,Team 13,Spesialis Lainnya,on_hold,0,0.0
637e6947-ab73-4fa1-bf00-49ad8017dae1,His full clearly range seat.,26.0,12,2,0,0,0,4,1,12,Team 5,Product Manager,active,0,0.0
db9ebb25-b717-4f53-a5d0-68fa69518244,Let case fly phone fact.,36.0,10,0,0,0,0,1,0,11,Team 5,Spesialis Lainnya,active,0,0.0
c23fe352-b179-4472-841d-5bc04f140cbf,Popular pretty to clearly.,25.0,30,0,0,0,0,0,3,11,Team 5,Product Manager,active,0,0.0
fbf0fe50-be6f-4317-838b-44bad11487aa,Apply road most value prove.,56.0,12,1,0,1,0,2,0,12,Team 5,Product Manager,active,0,0.0
18f46dec-bf64-451c-b7de-73d0e079aaa2,Rock these military under pretty hair data beyond.,56.0,27,0,0,0,0,0,0,11,Team 5,Marketer,active,0,0.0
6e820068-b77a-495f-a1b4-9a1f39135839,Address commercial else similar.,81.0,8,0,0,0,0,0,0,11,Team 5,Spesialis Lainnya,active,0,0.0
176e316b-50e3-4b97-8650-906d8840a2fd,Fish find event agree way staff.,85.0,0,1,0,0,0,0,0,12,Team 5,Designer,active,0,0.0
ce2d07bc-a7e8-4091-a551-44839bc72389,Rich ask top manager in commercial.,4.0,10,1,0,0,0,0,1,12,Team 5,Ops,active,0,0.0
25d5d72f-282e-4b0f-bf26-de7228f2b5f0,Camera meeting suddenly process why once call.,19.0,26,1,1,0,0,2,0,12,Team 5,Spesialis Lainnya,active,0,0.0
940d2dab-ba1d-480d-ba81-b34e4f519da7,Book pretty use return pull tend.,11.0,25,2,0,0,0,0,2,11,Team 5,Ops,active,0,0.0
bec703e5-1b1b-4617-8a04-c407dc9008a1,Site doctor deep responsibility fast foreign place case.,9.0,24,0,0,0,0,3,0,12,Team 5,Marketer,active,1,2.0
b92c07cb-88a4-4279-a4a5-5b2cc12c38a5,Participant effort design thought.,11.0,0,2,0,0,0,0,1,12,Team 5,Engineer,active,0,0.0
c6cd001c-efc2-44a0-90b8-cb9198deaa88,Financial later fear friend.,70.0,5,1,0,0,0,0,0,3,Team 7,Designer,active,0,0.0
62146d37-7b5b-4bf1-8548-16905208e8ed,Subject environment reduce bar cover middle plant.,-5.314710648148148,12,1,0,0,0,0,0,3,Team 7,Designer,active,1,9.3
e9728f48-052c-4bf9-b37e-1b56300e2389,Trial maintain want conference direction media.,51.0,26,2,0,0,0,4,0,3,Team 7,Product Manager,active,0,0.0
f64b3528-52d8-4f8d-bc61-ea667fa7933a,Will inside store world foreign appear half.,63.0,9,1,0,0,0,3,0,3,Team 7,Engineer,active,0,0.0
4ffdb1f5-83b9-40c4-8120-d3c83f8f2f38,Worker sure follow already speech.,16.0,10,1,1,0,0,0,0,3,Team 7,Designer,active,0,0.0
b224d58b-1dcc-4b9b-b1a3-ec027f12b438,Base increase coach mouth speak base.,-2.8655671296296297,0,0,0,0,0,3,0,3,Team 7,Marketer,active,1,13.9
48597280-084d-4363-93dd-09aa95ed376d,Appear professor actually issue capital rich which.,10.0,6,2,0,1,0,1,3,4,Team 7,Designer,active,0,0.0
9e6b9ebc-c86c-40e4-859d-bc09bac0b02c,Suggest create character Congress team main.,4.0,11,0,0,0,0,0,0,3,Team 7,Engineer,active,0,0.0
23a6361f-2a2a-4346-97d7-4dd12cdc32f3,World election may firm involve media three.,6.0,6,0,0,0,0,1,0,9,Team 1,Product Manager,on_hold,0,0.0
f2a4bd07-94c9-4fb3-9231-df38d60a8726,Over suffer argue field paper difference.,10.0,23,0,0,0,0,2,1,9,Team 1,Ops,on_hold,0,0.0
57bd6a70-aeda-4cc7-a0e2-c23ac2322c05,Goal tend discussion attorney sell bill serve.,9.0,0,1,0,0,0,1,0,9,Team 1,Ops,on_hold,0,0.0
cb0f913d-6aa0-46c1-929b-23e8add2dc1c,Girl throw wonder night somebody.,1.0,0,2,0,0,0,3,1,9,Team 1,Product Manager,on_hold,1,4.0
f880bab2-c41c-4771-a7b5-d229d2cc2dc6,Religious stage left child.,3.0,29,0,0,0,0,3,3,9,Team 1,Engineer,on_hold,0,0.0
51f311b8-19a3-4129-8a04-c5ac4419ec27,Trouble all exist always.,15.0,13,1,0,0,0,4,1,9,Team 1,Product Manager,on_hold,0,0.0
92f83a9b-aba3-44ca-9214-6ed00ffcc9cc,Land help low election something.,46.0,4,3,0,0,1,2,2,10,Team 13,Ops,completed,0,0.0
233075e6-37cc-4afe-a127-44fd77a53f5c,Instead want knowledge.,71.0,0,3,0,0,0,0,1,10,Team 13,Product Manager,completed,0,0.0
6e2ef630-857e-43cc-9f2c-9b9680ab3206,Do standard response young cause attention team.,68.0,4,0,0,0,0,4,1,10,Team 13,Engineer,completed,0,0.0
b9d2867f-a502-44ec-845c-4dcdede4de4a,Window office kid pay.,70.0,31,1,0,0,0,0,2,10,Team 13,Designer,completed,0,0.0
0a6d2047-bb3f-49e2-b1d6-d522a37a6926,Cost feel administration water surface catch.,13.0,0,0,0,0,0,2,0,10,Team 13,Spesialis Lainnya,completed,0,0.0
190bea26-2e4c-44ca-bd72-f0047d4505b6,Power recent scientist establish hope building administration.,13.0,9,1,0,0,0,1,0,10,Team 13,Spesialis Lainnya,completed,0,0.0
64c6342d-34e8-4b01-811b-7e385a30ddd1,Tonight star mouth ability play religious Republican.,4.0,24,1,0,0,0,1,1,10,Team 13,Designer,completed,0,0.0
57f78e7e-58aa-49c9-b845-5977ce1116f7,Close tend project study notice green trip.,27.0,0,1,0,0,0,2,1,10,Team 13,Marketer,completed,0,0.0
dfde50c9-ed0a-4171-b66b-ca361e07763b,Color machine think forget expert.,4.0,26,0,0,0,0,0,0,10,Team 13,Product Manager,completed,1,1.0
83d6e8ed-8b3a-4e6e-b2e5-ea54b79b5b63,Certainly long public challenge something.,17.0,9,0,0,0,0,0,2,10,Team 13,Engineer,completed,0,0.0
d5566347-01bd-4954-ba38-53308581c73b,Parent stop religious.,6.0,24,3,1,0,1,0,0,10,Team 13,Spesialis Lainnya,completed,0,0.0
be3def18-f0fd-4b58-b3aa-58592c13daba,Out themselves police never walk source everything wear.,8.0,7,0,0,0,0,1,2,10,Team 13,Engineer,completed,0,0.0
5ef8622c-6442-4422-b220-cb3ec5fa881a,Surface short sign already purpose.,30.0,0,3,0,0,0,2,0,10,Team 13,Ops,completed,0,0.0
9f8654a2-33c7-479a-814d-99436000ba25,Effect already why practice road imagine itself wall.,7.0,0,1,0,0,0,2,0,10,Team 13,Engineer,completed,0,0.0
85c636e1-16dd-41af-acd0-d2b5aa52845c,Whether action glass name blood direction.,23.0,3,3,0,0,0,0,1,10,Team 13,Marketer,completed,0,0.0
4d7d2034-103c-4131-89bb-012c4807d971,Amount cell time sometimes option.,-1.2391087962962963,4,1,0,0,0,1,2,10,Team 13,Marketer,completed,1,9.2
f1966ea8-a2ce-4f15-b8f6-8e39d8f0e1d0,Open red time after budget.,1.0,30,2,1,0,0,0,0,3,Team 10,Marketer,active,1,1.0
742bd7eb-4605-4357-ac9c-32a3c98b7111,Church organization huge meeting fund board any.,2.0,6,0,0,0,0,0,0,3,Team 10,Marketer,active,0,0.0
7a229829-e41c-4cc5-99d1-bbe89dc28cac,Face paper magazine ball state.,45.0,0,0,0,0,0,3,0,3,Team 10,Ops,active,0,0.0
136469a6-7ad0-41a8-84f1-e760ef48c19f,Trade between personal campaign.,18.0,18,0,0,0,0,3,0,3,Team 10,Ops,active,0,0.0
49dbf3af-81c7-4a1b-9102-95ad41ea863b,Late purpose traditional personal share economic clear.,85.0,3,0,0,0,0,0,1,3,Team 10,Marketer,active,0,0.0
d8d81174-48ce-4aa5-9cc9-eed483bc24e4,Room exist include off hit.,36.0,0,2,1,1,0,3,0,3,Team 10,Product Manager,active,0,0.0
229fc284-6209-4387-ae39-ccc0c98ee7d6,Loss everybody skin trouble media feeling student.,67.0,0,2,0,0,0,1,0,3,Team 10,Designer,active,0,0.0
ac0bfc84-b556-4fd4-b5c6-f41c2f147032,Area test wait law chance smile road speech.,28.0,29,1,0,0,0,3,0,3,Team 10,Product Manager,active,0,0.0
c7a013fc-881a-4b45-aeed-23d53318a5d0,Oil reach nice buy improve car blood outside.,2.0,4,1,0,0,0,0,0,4,Team 10,Engineer,active,1,2.0
b6e7f9de-8ad9-4e77-b307-92322ece4109,Animal form national from about while court according.,3.0,0,1,0,1,0,4,0,3,Team 10,Product Manager,active,1,1.0
e7b62168-cac2-4dcc-805c-91f167602c4d,Whether approach seem item expert.,60.0,27,3,0,1,0,3,0,4,Team 10,Product Manager,active,0,0.0
6928cc46-8d19-4531-9f95-6b9595acb828,Billing Module - Optimize - error handling,23.0,30,1,0,0,0,2,0,8,Team 6,Spesialis Lainnya,active,0,0.0
4b9ac690-84e1-46ee-8480-9390ab59db99,Notification Service - Fix - pagination support,29.0,7,3,0,0,0,3,3,9,Team 6,Ops,active,0,0.0
2995ddff-104a-448c-a742-4f6a577e24ab,Search Index - Extend - error handling,30.0,24,4,0,0,0,4,0,9,Team 6,Product Manager,active,0,0.0
13c51a6a-eead-4f5b-8b42-146388c94004,API Gateway - Optimize - logging pipeline,74.0,17,1,0,0,1,0,0,7,Team 6,Marketer,active,0,0.0
fffcf0ae-e027-408f-a70d-a1012aa07b66,Auth Service - Fix - performance bottleneck,7.0,28,2,0,0,0,0,0,8,Team 6,Product Manager,active,0,0.0
8a617b74-aa5d-487a-8d4b-1b0f02edb1b2,API Gateway - Implement - logging pipeline,49.0,17,1,0,0,0,0,0,8,Team 6,Spesialis Lainnya,active,0,0.0
bfa5665d-5976-448b-abfd-50c3c8136d7a,Search Index - Fix - edge cases,55.0,30,1,0,0,0,0,0,9,Team 6,Marketer,active,0,0.0
cc48b835-56ce-42c3-888f-b95ff1a37fcb,Billing Module - Fix - edge cases,3.0,6,0,0,0,0,4,2,9,Team 6,Engineer,active,0,0.0
311f1d22-7244-4286-b938-f4deac98b2eb,Search Index - Implement - error handling,3.0,14,0,0,0,0,4,3,9,Team 6,Marketer,active,0,0.0
8340afbd-052c-4c7d-b960-47f5e70a570e,Notification Service - Optimize - performance bottleneck,71.0,27,1,0,0,0,4,1,9,Team 6,Designer,active,0,0.0
d950630a-7d83-4f58-82f6-c8b9b035c925,UI Layer - Fix - pagination support,55.0,0,1,0,0,0,0,0,9,Team 6,Ops,active,0,0.0
5ea117f4-1cec-47ae-a7db-b5a6034e7b45,API Gateway - Optimize - edge cases,26.0,21,3,1,0,1,2,2,9,Team 6,Marketer,active,0,0.0
251fa882-a558-41d4-b636-cc818a4b450f,Notification Service - Implement - error handling,16.0,6,0,0,0,0,3,0,8,Team 6,Spesialis Lainnya,active,0,0.0
659158a7-aff3-4cab-864e-6fb6e8e89bff,Notification Service - Fix - edge cases,17.0,27,1,0,0,0,0,1,9,Team 6,Marketer,active,0,0.0
8b406845-0690-4287-8743-ce37ee5ca5e0,Notification Service - Optimize - error handling,82.0,11,1,0,0,0,0,0,8,Team 6,Spesialis Lainnya,active,0,0.0
d89408b1-78e1-406f-96e2-56187e6de3d4,Auth Service - Implement - error handling,2.0,18,2,0,0,0,0,0,9,Team 6,Ops,active,0,0.0
7d4aa9ee-727e-4494-8c0a-c44ace96bb34,Notification Service - Refactor - performance bottleneck,4.0,24,2,0,0,0,4,0,8,Team 6,Designer,active,0,0.0
42ddc58a-02c8-4161-80e7-cecc715b905e,Necessary theory since sport he door thought more.,19.0,22,1,0,0,0,2,2,12,Team 19,Ops,completed,0,0.0
fae683c5-4848-4931-b617-a0e9b3329bba,Program two little commercial career art dark two.,15.0,6,0,0,0,0,2,1,12,Team 19,Product Manager,completed,0,0.0
ab87e692-8a82-4c1a-9eb9-11af322ea6cf,Single PM whose information appear late itself.,61.0,3,0,0,0,0,2,0,12,Team 19,Spesialis Lainnya,completed,0,0.0
4058c7e7-2c27-4313-9749-30651244c83f,Book yourself general will.,27.0,4,3,0,0,1,1,2,12,Team 19,Designer,completed,0,0.0
ed0d6a37-9b37-464c-a305-7f9c0fa3fd1c,Policy drive why.,21.0,0,0,0,0,0,3,2,12,Team 19,Engineer,completed,0,0.0
4a652ceb-919c-47eb-881d-54cf20585cf4,Choose outside various center tree attack.,2.0,7,0,0,0,0,4,2,12,Team 19,Product Manager,completed,0,0.0
329107e7-3012-48fb-9a48-15493dfe78a5,Process majority up eight want kitchen.,-1.6885069444444445,6,1,0,0,0,3,2,12,Team 19,Marketer,completed,1,3.7
3a9b5200-feb7-4180-af91-4df50290ba07,Now finally plant lot upon.,8.0,0,3,0,0,0,0,1,12,Team 19,Marketer,completed,0,0.0
bea960ae-2bce-4128-90c3-a886b98d314c,Glass inside forget public.,41.0,30,1,0,0,0,0,0,11,Team 19,Spesialis Lainnya,completed,0,0.0
1e849319-6003-4084-bfb7-ef9de599f546,Staff decide class task.,26.0,0,3,0,0,0,1,0,12,Team 19,Spesialis Lainnya,completed,0,0.0
9248942e-f921-4678-b880-1ff1f2e7dbf2,Control next loss several different.,19.0,24,0,0,0,0,2,0,12,Team 19,Engineer,completed,0,0.0
f9841dc2-d156-4b5d-b83a-8b99546da21f,Q4 Growth - Campaign Analytics,84.0,22,1,0,1,0,1,0,8,Team 7,Engineer,active,0,0.0
f7a7df20-264e-42c3-ae88-9051293bef51,Product Launch - Email Sequence,2.0,3,1,0,0,0,2,0,9,Team 7,Designer,active,1,1.0
7027172e-819b-47a1-9ec5-e2ce76134425,Q4 Growth - Email Sequence,71.0,25,0,0,0,0,1,2,8,Team 7,Marketer,active,0,0.0
9e2dbbe0-e365-4aaf-a32e-2ce7f077e544,Retention Push - Ad Copy,25.0,27,0,0,0,0,0,0,9,Team 7,Marketer,active,0,0.0
7e17e3b1-92b1-4daa-9c73-48227a2dcdea,SEO Optimization - Blog Post,52.0,25,1,0,0,0,3,1,8,Team 7,Engineer,active,0,0.0
e9babe8d-df96-49f8-8242-8b7994ff216f,Q4 Growth - Campaign Analytics,1.0,16,0,0,0,0,2,0,8,Team 7,Spesialis Lainnya,active,1,6.0
9d301eec-6952-4cb1-9e28-d75f4fde3abf,Product Launch - Campaign Analytics,19.0,22,0,0,0,0,1,2,8,Team 7,Marketer,active,0,0.0
85edd398-e0f2-4d74-8c2a-eedea21a3b21,Retention Push - Ad Copy,-22.274722222222223,0,1,0,0,0,0,2,9,Team 7,Product Manager,active,1,24.3
37d561ca-6383-42a1-b3f3-4afbaa42baf7,SEO Optimization - Landing Page,17.0,0,0,0,0,0,1,0,8,Team 7,Spesialis Lainnya,active,0,0.0
6e67c688-7726-4584-9b03-a4db07ac5535,SEO Optimization - Ad Copy,15.0,23,2,0,1,0,1,3,9,Team 7,Ops,active,0,0.0
df1737ef-0cd4-47b8-a91f-d873e31758e8,Email Nurture - Campaign Analytics,8.0,26,0,0,0,0,0,0,9,Team 7,Spesialis Lainnya,active,0,0.0
61387bcb-aed3-4904-8260-6356d166d5a8,Q4 Growth - Campaign Analytics,5.0,28,0,0,0,0,1,1,8,Team 7,Engineer,active,0,0.0
3a4c283b-e56a-45d0-abd8-a21639084357,Q4 Growth - Blog Post,47.0,6,0,0,0,0,0,0,8,Team 7,Designer,active,0,0.0
12faa478-c5dc-4966-b35a-b3bfe20a4a04,Certainly feeling idea.,-4.3734375,22,0,0,0,0,1,0,1,Team 15,Spesialis Lainnya,active,1,5.4
1d290659-1548-45e0-93dd-3828a2286e7b,Sign science under coach discover situation leg.,57.0,0,2,0,0,0,2,1,12,Team 15,Marketer,active,0,0.0
8b293fc0-a63c-4d4a-a6b4-0d6770211c25,Doctor investment yeah.,5.0,28,0,0,0,0,0,0,12,Team 15,Spesialis Lainnya,active,0,0.0
5d06b9e1-2c29-4358-bd2e-c52a50c6836d,According organization above.,23.0,5,1,0,0,0,3,0,1,Team 15,Spesialis Lainnya,active,0,0.0
166a9ac7-d664-410b-b47c-0b68dc560b71,Change reduce food example.,27.0,5,2,0,0,0,0,4,1,Team 15,Designer,active,0,0.0
95cef95a-a50f-459e-a691-46bff821e7d1,Organization strategy quickly land only.,66.0,0,2,1,0,0,0,1,12,Team 15,Engineer,active,0,0.0
e3f2f5e6-09ef-4aab-aeb0-a0a3d0916efd,Prevent would whether car consumer move book.,20.0,4,3,0,0,0,2,2,1,Team 15,Ops,active,0,0.0
28c22f14-ae54-49ec-b36c-619025fc1b83,Machine environmental moment.,81.0,19,1,0,0,0,4,1,1,Team 15,Designer,active,0,0.0
a3a09133-9d81-41da-a085-39b161f687a7,Listen character occur debate.,6.0,0,3,0,0,1,2,2,1,Team 15,Product Manager,active,0,0.0
0bb6ff37-cb29-4309-b590-ef924c116377,Down American husband media.,80.0,28,1,0,0,0,4,2,12,Team 15,Ops,active,0,0.0
8a01824e-34f1-4f35-b0e6-2c829534f51a,Support interesting near alone member my senior.,22.0,24,0,0,0,0,3,0,1,Team 15,Designer,active,0,0.0
9cc4c313-a31a-4939-8d34-2c1646b26393,Auth Service - Refactor - logging pipeline,26.0,27,2,1,0,0,2,0,7,Team 11,Product Manager,completed,0,0.0
a11035de-c7f9-48b1-bd3c-9678c3ed6901,Billing Module - Implement - pagination support,16.0,0,0,0,0,0,0,0,7,Team 11,Designer,completed,0,0.0
27f8547a-f45d-427c-963d-86f780c7c210,Auth Service - Implement - pagination support,7.0,0,4,1,0,0,0,0,7,Team 11,Product Manager,completed,0,0.0
2c0c87a1-adfc-4515-b6ff-763655b3ad67,Notification Service - Optimize - error handling,7.0,7,2,0,0,0,0,0,7,Team 11,Spesialis Lainnya,completed,0,0.0
4bf2672d-3f1d-48f1-9709-a48ae0b73477,Auth Service - Optimize - pagination support,47.0,25,3,0,0,0,2,1,8,Team 11,Ops,completed,0,0.0
77ec2717-b32a-450d-a92c-5aeb3c7a5234,Billing Module - Fix - performance bottleneck,18.0,0,2,0,0,0,0,0,7,Team 11,Ops,completed,0,0.0
debf8d34-bfe9-4f1b-a109-c643a94e48a0,UI Layer - Implement - edge cases,12.0,26,1,0,0,0,3,3,7,Team 11,Ops,completed,0,0.0
38d9c248-7fd4-48fe-86ab-36ab327fb6ba,API Gateway - Optimize - logging pipeline,19.0,30,1,0,0,0,4,1,7,Team 11,Marketer,completed,0,0.0
4c168ae8-04e8-4884-bb7b-9c2252191113,API Gateway - Refactor - edge cases,26.0,29,0,0,0,0,4,0,8,Team 11,Engineer,completed,0,0.0
c87c3d0a-b160-4f3e-8cb7-2cefd3771387,Billing Module - Optimize - edge cases,19.0,9,0,0,0,0,0,0,7,Team 11,Spesialis Lainnya,completed,0,0.0
0837d760-ea75-4d03-b051-f95f892b87c3,Search Index - Optimize - pagination support,39.0,26,1,0,0,0,0,1,7,Team 11,Designer,completed,0,0.0
aa54804c-ae73-4436-a58f-acfef2e441c1,Notification Service - Extend - logging pipeline,64.0,11,1,0,0,0,1,1,7,Team 11,Engineer,completed,0,0.0
b614432c-140c-4d42-8c93-e8dbe227442c,Auth Service - Implement - pagination support,46.0,30,0,0,0,0,1,0,7,Team 11,Spesialis Lainnya,completed,0,0.0
9db93c6d-5b57-48ef-b826-364509c2c109,Auth Service - Optimize - pagination support,-1.3144907407407407,0,0,0,0,0,0,0,7,Team 11,Marketer,completed,1,6.3
16f86510-3afd-4207-8208-c0d53dade227,Auth Service - Extend - performance bottleneck,14.0,12,2,0,0,1,0,1,7,Team 11,Ops,completed,0,0.0
e3d7d0ae-ccb6-4d58-a0fc-5e56fd3d71ea,Auth Service - Fix - edge cases,18.0,23,1,0,0,0,2,0,8,Team 11,Marketer,completed,0,0.0
d1e7d2ca-85e6-46a8-8629-78831ca75f40,API Gateway - Fix - logging pipeline,10.0,28,2,0,0,0,1,0,7,Team 11,Ops,completed,0,0.0
026c605c-4a16-4ebd-8701-3de80156ec34,Search Index - Optimize - logging pipeline,20.0,6,0,0,0,0,4,0,7,Team 11,Engineer,completed,0,0.0
90c69e17-cc4e-4b8a-8916-99f664dc4431,Notification Service - Implement - logging pipeline,75.0,21,2,0,0,0,0,1,7,Team 11,Marketer,completed,0,0.0
67caf88e-d253-48f8-b848-4598134a1156,API Gateway - Fix - edge cases,55.0,4,0,0,0,0,1,2,7,Team 11,Marketer,completed,0,0.0
dfcd75fe-9689-442a-b2c3-fe53b831bed9,Notification Service - Implement - logging pipeline,82.0,25,1,0,0,0,0,2,7,Team 11,Engineer,completed,0,0.0
41915675-73f3-493c-aed5-8dd3ab7579d3,Notification Service - Refactor - pagination support,1.0,30,0,0,0,0,1,0,7,Team 11,Designer,completed,0,0.0
c3de4808-d675-4044-84cb-6d65df77f3d4,Auth Service - Fix - logging pipeline,24.0,8,1,0,0,0,3,0,7,Team 11,Marketer,completed,0,0.0
d9ab36e4-8de2-4008-8901-593a8ec5410a,Reduce a kitchen government.,70.0,6,1,0,0,0,0,0,6,Team 10,Spesialis Lainnya,active,0,0.0
31479a67-e42e-490d-a978-dba20b9fa8fa,Meet collection some either up few.,7.0,30,0,0,0,0,0,0,7,Team 10,Designer,active,1,3.0
b9cacf3d-992d-478a-a5be-a475606a46de,Local bag one strategy.,59.0,24,1,0,0,0,1,1,7,Team 10,Marketer,active,0,0.0
e18506aa-c69b-4b4f-915c-7ec514e84f61,Machine each garden interesting environment himself.,34.0,26,2,0,0,0,2,0,7,Team 10,Marketer,active,0,0.0
3ff38681-6cad-4092-bcaf-0dce05d56882,Early indicate space concern goal but.,51.0,23,2,0,0,0,0,0,6,Team 10,Product Manager,active,0,0.0
f66cb96f-5ff9-4373-9a8d-a91c06f9e557,Ten interview choice certainly forward try bill would.,3.0,0,0,0,0,0,1,2,7,Team 10,Marketer,active,0,0.0
645c0034-9415-4cb6-9044-cf02c76ef2a0,Notice president painting indicate organization set.,18.0,0,1,0,0,0,1,3,7,Team 10,Engineer,active,0,0.0
b08043a8-7ede-4b86-a0ab-915bc28ee498,Owner eat drive daughter center eat everyone.,4.0,5,2,0,0,0,4,1,6,Team 10,Ops,active,0,0.0
c50be305-860c-4134-a87e-765d6d78a2b1,May oil whether find plant sport.,41.0,21,2,0,1,0,0,1,6,Team 10,Engineer,active,0,0.0
bbf90b24-dc00-4f25-84b0-2a0db6f373a8,System pay say likely east nor.,83.0,29,1,0,0,0,0,1,6,Team 10,Product Manager,active,0,0.0
e62070f8-aa59-417a-8bb4-4f4ab4ca4e45,College every level administration commercial.,81.0,0,1,0,0,0,3,0,12,Team 3,Engineer,active,0,0.0
2074d342-7eda-42de-bfd9-b8d4188ddd80,Size buy debate rich really for.,10.0,0,0,0,0,0,0,2,12,Team 3,Engineer,active,0,0.0
30dcfe0f-fb86-4f78-bc6e-42d4630afc34,Too sea force finally.,19.0,20,0,0,0,0,1,0,11,Team 3,Spesialis Lainnya,active,0,0.0
aca2aa6b-a289-446a-8bec-3eaa2dbd53b6,Deal test focus modern probably.,39.0,0,1,0,0,0,0,1,12,Team 3,Designer,active,0,0.0
4c841cef-8c40-4787-9d96-6112b55d24f8,Hope physical interest section.,86.0,28,1,0,1,0,0,2,12,Team 3,Designer,active,0,0.0
a1d39ab3-316c-46c7-a98a-213590fd19ff,Six need phone form they room loss.,77.0,6,0,0,0,0,0,0,12,Team 3,Spesialis Lainnya,active,0,0.0
4336743d-ccc9-4f8b-a0d3-2bcd81b02493,Home box sense around couple.,8.0,14,1,0,0,0,4,0,11,Team 3,Spesialis Lainnya,active,0,0.0
2bfe8881-91c0-4979-afd8-e6d9124ae888,Themselves yard government cultural phone carry.,4.0,15,2,0,1,0,3,1,12,Team 3,Product Manager,active,1,6.0
e9acc0d8-bed2-4cf5-9741-571cebec1e32,Often meet glass door apply seem else.,17.0,14,2,0,0,0,3,0,11,Team 3,Ops,active,0,0.0
762927cb-c607-4a77-8df0-c756c91503f9,Television as be.,16.0,3,3,0,1,0,1,2,11,Team 3,Product Manager,active,0,0.0
2500d1eb-c01b-4eec-bc95-4d8ab44c386b,Throw stay himself test.,64.0,28,2,0,1,0,0,0,11,Team 3,Ops,active,0,0.0
fc2fd130-d37e-4c9e-bb19-e649a1c2d019,Data fire sell live guess.,6.0,0,0,0,0,0,3,3,12,Team 3,Engineer,active,0,0.0
9bf1091e-0a03-42a7-affe-90b20f38bd1d,Q4 Growth - Email Sequence,48.0,0,2,0,0,1,0,2,12,Team 9,Ops,completed,0,0.0
1a0fc1d7-b193-425d-8765-43f1e7359c80,SEO Optimization - Landing Page,65.0,5,0,0,0,0,4,4,12,Team 9,Engineer,completed,0,0.0
c1222dd1-970c-4b02-8b4a-306ee512bb69,Email Nurture - Campaign Analytics,25.0,14,0,0,0,0,0,1,1,Team 9,Marketer,completed,0,0.0
fce49878-0e63-45d7-bae1-73c7f8b552eb,Q4 Growth - Landing Page,87.0,6,1,0,0,0,3,0,1,Team 9,Designer,completed,0,0.0
588e5449-300f-4a75-a4d7-ab284de36001,Email Nurture - Landing Page,14.0,19,0,0,0,0,0,0,12,Team 9,Spesialis Lainnya,completed,0,0.0
0cdd6d50-1b37-4496-a66a-681198099e49,Retention Push - Campaign Analytics,26.0,12,1,0,0,0,1,1,1,Team 9,Marketer,completed,0,0.0
42d428b2-5d18-4856-98e1-6b78cef918af,Q4 Growth - Campaign Analytics,7.0,0,0,0,0,0,4,2,12,Team 9,Marketer,completed,0,0.0
8498ff89-b700-4064-aa3d-c773641b815a,Q4 Growth - Email Sequence,19.0,27,1,0,0,0,0,1,12,Team 9,Engineer,completed,0,0.0
c18e789f-508d-4673-a2e8-d3c1a6a67113,Q4 Growth - Ad Copy,55.0,3,1,0,0,0,1,2,1,Team 9,Product Manager,completed,0,0.0
5bee91d0-78aa-4858-99db-a9da005dc469,Product Launch - Ad Copy,67.0,10,0,0,0,0,0,2,1,Team 9,Engineer,completed,0,0.0
6e3c2935-020d-4001-9508-bd18b96b3705,Email Nurture - Email Sequence,58.0,12,4,0,0,0,3,1,1,Team 9,Product Manager,completed,0,0.0
bfb1eeaf-3561-4d2c-b785-f70daea79697,SEO Optimization - Blog Post,72.0,28,1,0,1,0,0,1,1,Team 9,Designer,completed,0,0.0
5fd90b68-3e6c-4f88-a6e1-ac469923dc39,Email Nurture - Landing Page,19.0,26,1,0,1,0,1,1,1,Team 9,Product Manager,completed,0,0.0
0f7ffaa2-9df2-4987-b889-6ce64e204ed3,Product Launch - Ad Copy,1.0,22,1,0,0,0,4,0,12,Team 9,Spesialis Lainnya,completed,1,1.0
abad1df8-455d-4949-ac94-395f0bd00467,Q4 Growth - Landing Page,67.0,3,0,0,0,0,3,1,1,Team 9,Designer,completed,0,0.0
850f57ee-5b4a-4d68-a16b-281ac579a27d,Message day design fill class.,2.0,27,3,0,0,0,3,0,5,Team 17,Spesialis Lainnya,completed,0,0.0
4de98c33-2538-4413-9257-1ac532bbc10c,Difference president rate eight dog.,13.0,8,0,0,0,0,1,1,5,Team 17,Ops,completed,0,0.0
f65568c2-3d85-41fb-a9bf-651fd267f1ce,Structure few exactly degree of send attention out.,3.0,4,3,0,1,0,0,0,5,Team 17,Marketer,completed,0,0.0
7a2776dd-73bc-4610-a279-5da737b60e37,Live speak different.,51.0,14,0,0,0,0,2,0,5,Team 17,Marketer,completed,0,0.0
