id,task_id,author_id,content,created_at
cdb26f48-a66f-4517-8c1d-523355fa0cbf,35044567-2f2d-4c85-9eb9-61fd346a8d89,839b398f-314a-4384-9125-7e2948610133,Can we push this to next sprint?,2026-01-06T17:35:22.206355
a69a99ef-4257-4fff-a21c-43937a959e15,35044567-2f2d-4c85-9eb9-61fd346a8d89,0a435114-73de-4716-8a20-ce82a9b4f16c,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
652b0f30-b2fb-4557-abad-b018e9d82e4a,5dc1ebb3-709e-4fc7-ba65-e63fb0f9302d,915b952c-30af-452b-aa5a-4b22b95ed202,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
5e384d56-4e3a-4a67-8019-f0eb6e05796c,5dc1ebb3-709e-4fc7-ba65-e63fb0f9302d,6fc75bcd-5490-4539-aeea-10a570e830c1,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
4a1b95bb-544b-4370-8e0e-e7b3edd3a678,acaed63c-e443-4aa6-8121-f5fa5365e715,4c9a12c1-b957-45bd-88ce-2b1c020ff5ce,Blocked on design deliverables.,2026-01-06T17:35:22.206355
22d3c552-56ff-4b43-b561-fb5285794fc0,acaed63c-e443-4aa6-8121-f5fa5365e715,0cae4700-e94d-4982-8d4b-4d6a8602ea9f,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
72f189d4-b333-4971-bccd-dfda98f9c2f2,acaed63c-e443-4aa6-8121-f5fa5365e715,23559f79-d744-4f1b-8696-9824e2de0f0a,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
ba130628-ae6c-4c4b-b6ae-8fe3955d5773,acaed63c-e443-4aa6-8121-f5fa5365e715,ca8f2ce0-134a-4b1d-afa6-0ee4f4201116,Blocked on design deliverables.,2026-01-06T17:35:22.206355
6d3a6ab2-6103-4842-b9a0-530cfcf55b22,76046988-4126-4f7c-9b34-b336efb417c7,b9e309d8-932d-4a45-b4d8-80421058c4d8,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
0a17eeca-c8f5-4b99-a473-71b53c7a9a76,76046988-4126-4f7c-9b34-b336efb417c7,f9518cfa-1340-4b45-96f6-2a425db383d3,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
27a6dbf6-5118-4b21-97e6-1c8f916afd47,76046988-4126-4f7c-9b34-b336efb417c7,535fd35e-83d1-4721-ae4f-79c45b7d7e03,Can we push this to next sprint?,2026-01-06T17:35:22.206355
d351d5bc-73ab-4b32-acd8-399338a584de,76046988-4126-4f7c-9b34-b336efb417c7,abb61459-c5e7-4a6a-9cf7-fa26f4dc7a2f,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
26364938-d615-4bca-85cd-19d79db80597,98210c2f-4248-49de-a644-fe19919eaee3,447e4c31-54af-4d16-8500-2c0946b00082,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
611086c5-3783-4118-a0b1-47b063cf8fe8,98210c2f-4248-49de-a644-fe19919eaee3,3701b3ee-d1b0-41d1-8ad1-fa8093609f28,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
641cf704-6a26-42d7-af74-09425f94fdef,98210c2f-4248-49de-a644-fe19919eaee3,73b91d51-5c39-4a45-9964-d84b8c1533f4,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
9752e0ae-6e00-4056-bbc4-c80306de5aef,98210c2f-4248-49de-a644-fe19919eaee3,6b54b408-3a1c-477b-ba51-3e3bea9ae1db,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
74c3f2e6-b5fd-46ac-af81-3e8b2b3eefbd,04570295-19f7-4c1c-aae9-fb524e4fdfd1,134941fb-5294-482e-97e7-b6bf43b5a269,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
0110113f-9328-41e6-b35c-fc15785124da,04570295-19f7-4c1c-aae9-fb524e4fdfd1,ef3a844c-a06f-4aff-877d-2c8b259b173d,Blocked on design deliverables.,2026-01-06T17:35:22.206355
246f42d7-690a-4d36-ab71-e2cec5878601,04570295-19f7-4c1c-aae9-fb524e4fdfd1,8ee18b1b-a0c2-43d7-a583-2c05c786b8e5,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
d66db16c-f018-4f37-8438-3c3eab99dd79,89482d68-3d37-4b48-acea-8dbf5a6aedef,bd863e84-a7ed-4323-b071-b97512d7e1af,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
3b8f0b9d-6697-48a5-877d-9763376ce8e8,89482d68-3d37-4b48-acea-8dbf5a6aedef,01632dbb-5d1d-4ccb-b2f7-857dd566c64f,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
121fce7f-c412-46f8-8d16-489d88ad74a4,89482d68-3d37-4b48-acea-8dbf5a6aedef,9cc083c2-e65e-4259-9342-b901da0d918d,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
dcccd0ce-8c0a-43ec-b8b5-be9ec278a45f,89482d68-3d37-4b48-acea-8dbf5a6aedef,e7ac8d0c-f26e-418f-9081-d7fa9375256d,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
f1857dd4-b7ad-43e0-b107-b355ad584aaa,37dda5a5-778a-4570-a390-03bfbd8b2e49,60a21997-7bef-4b3b-9c08-a761771ef628,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
e0b9284f-5f9e-405a-b861-1f6d078844e2,37dda5a5-778a-4570-a390-03bfbd8b2e49,5d890b38-04f9-4dd5-a524-acd563069a4e,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
5788c6a6-b56f-4c31-ab4b-cdfb0fc4b5b7,37dda5a5-778a-4570-a390-03bfbd8b2e49,69a8e371-9826-4b77-a06f-d3a2586c4dcd,Can we push this to next sprint?,2026-01-06T17:35:22.206355
47b2e487-131e-47f2-b856-01c9c9481fe1,37dda5a5-778a-4570-a390-03bfbd8b2e49,631aa950-c985-4c36-9d4b-4a11c95da21a,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
0ee23f23-f071-40af-82d1-37025f3f1592,06e122f7-9635-4e94-9b2b-1ed549b43339,e438312e-b03d-45df-9d0a-3707d516bb74,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
1042633b-a2be-4597-a57a-ddde227beb03,51f60398-9bdd-4e2e-9a13-70c4660ef253,f5d92bb4-d783-41e7-acd1-b771eaa833ff,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
d5181843-db41-418d-b6d7-3ad8d3a011eb,51f60398-9bdd-4e2e-9a13-70c4660ef253,154673cf-2461-425c-afc1-b7870c2fa44a,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
cacb6fd0-9e97-4ddb-9b4d-ee9f2011b8bb,073d3a06-3574-49b0-a2a3-64bffae94a8b,f3fb289f-ee52-4648-88de-0fedac2717a5,Blocked on design deliverables.,2026-01-06T17:35:22.206355
80ac5c64-a6d7-46fb-9246-675bd4b6fc8d,56cfbe46-4376-4545-a0bb-6856ed046fc4,84113c8f-7c8e-4423-b52e-87a9a9e1fb63,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
6dd195ed-b192-4b17-9dc6-84eb16618365,56cfbe46-4376-4545-a0bb-6856ed046fc4,fe508f0d-8187-489b-bfdd-d981d8db67dc,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
16c680d2-eff9-4449-b1b1-2112747f6547,56cfbe46-4376-4545-a0bb-6856ed046fc4,4c305a8b-7058-46c6-a760-e984254f626d,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
a34bcd50-4c40-4f54-aa0b-6e1d6ba18dd6,56cfbe46-4376-4545-a0bb-6856ed046fc4,36c314ad-b7a5-4343-87c6-0f7ef99bf5bb,Can we push this to next sprint?,2026-01-06T17:35:22.206355
fada6217-4f4e-4978-b519-1a8485663bd2,0429d675-131b-41f6-898a-41297a9b737e,83fbecf0-9878-4bc0-94aa-2eaee17fc7a1,Can we push this to next sprint?,2026-01-06T17:35:22.206355
5514477d-d64b-4530-8328-836f75296bb3,0429d675-131b-41f6-898a-41297a9b737e,73e16377-866a-48ae-a051-d4517bebe3a1,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
2a40335c-421b-4b34-b745-cac0bbea2610,902cf433-f2ce-4b99-aad5-e8e1163cb049,8cdc5444-e7e1-4045-98e9-c580da98d8bf,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
7796f177-1794-478c-9752-1be6b761cc71,902cf433-f2ce-4b99-aad5-e8e1163cb049,1c3e06e4-da5d-4269-a2b4-c4b13dcacc9e,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
a75ea8ca-f08e-44ba-9bec-8685d435e60e,3d19d32a-2cff-4727-96cf-430f32075bae,e4b2d22f-7657-411a-96c5-aebafb360d1c,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
d3e1bda9-5034-4907-bedf-1f627ab3a45c,4368b937-53d7-4f4b-92eb-e15af1960083,5d183873-597d-4783-8412-713e4ad1e4e9,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
2dc542bf-7779-4c29-a55f-d8ae2eda3410,03bdfa37-47a1-4db3-b323-869b63c0faf9,efc16982-d2de-41e7-b345-3c190c2e4dad,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
e2244738-bba2-45d0-99af-abfdbd4484ff,03bdfa37-47a1-4db3-b323-869b63c0faf9,1c4b9db2-5fde-4161-8e5b-283bf38097ee,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
ad463f26-4c1a-4cfa-aa28-9ae018355f28,c863f181-c5fa-48a7-8d40-9dc5d7443963,64ff1ec6-ceed-480c-9745-a23715e3a527,Blocked on design deliverables.,2026-01-06T17:35:22.206355
a59b9285-3d85-476d-a730-13307c9f663a,c863f181-c5fa-48a7-8d40-9dc5d7443963,8e53c8a9-2bb1-4124-9474-297b7b75e2c4,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
4fadf8ae-5ff1-470f-a724-177d4cb0a157,c863f181-c5fa-48a7-8d40-9dc5d7443963,af5ba10c-c141-49e9-b4c6-c3dbdd36ce31,Can we push this to next sprint?,2026-01-06T17:35:22.206355
951a48d7-2761-4704-bbd3-b25d3b9e401c,c863f181-c5fa-48a7-8d40-9dc5d7443963,f590c2ba-8bb8-4956-9cb5-4d515e98133d,Blocked on design deliverables.,2026-01-06T17:35:22.206355
3af41667-ae02-4f91-84fd-d675f3380209,1d60ab39-7f3d-4250-b70f-742749855296,b89c79da-c838-4843-a762-3697e24c018b,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
bab91556-f3d5-4d8c-97b9-83d6f4ba9dac,1d60ab39-7f3d-4250-b70f-742749855296,277d7a99-eb43-45c7-b693-56759cfb1e10,Blocked on design deliverables.,2026-01-06T17:35:22.206355
f146e225-1009-4495-9da9-3f8b6c07c445,1d60ab39-7f3d-4250-b70f-742749855296,150d9e0b-9ad0-417e-bbcc-d0be08f476e7,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
8ba47866-50da-4471-a312-3c32b089d82d,0f009af4-82bc-429e-9238-98217b69be1a,a41870e1-60aa-4175-8b2a-4298d02ecf86,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
1b42624a-2328-4a3d-acf4-65e22f702e11,0f009af4-82bc-429e-9238-98217b69be1a,9bbe3a0f-c87f-404d-bcfa-4c3224eaca26,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
3b9d171e-76f6-4dc9-bec7-e3c60452f010,0f009af4-82bc-429e-9238-98217b69be1a,6622ec59-5706-41bf-ad4d-bb5f8f4ffaef,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
8172aae0-d9bd-406c-a234-0a29bdd31f2d,7b891779-5dd4-4424-9475-8e55ad25544b,b7d99e50-3b09-4d15-83f5-ba96436731bf,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
b3122783-cb4f-4b90-afd2-4c1bbdb45648,7b891779-5dd4-4424-9475-8e55ad25544b,4468f887-f0bd-446e-a3b3-94b854d88af1,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
4dcee2d4-31e8-4715-b94d-5887da2d985d,4d553a79-47bc-4b0f-80d9-b18a6ea471ee,4f8466c7-b0e0-4a53-80b5-df2f2cc80084,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
f3939dd9-6b21-4ea1-b38f-1dd6fd412f6e,4d553a79-47bc-4b0f-80d9-b18a6ea471ee,6b5406ac-dbc2-44b1-af9b-c6cc2a188332,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
077090b4-0cd2-4ac9-9c3d-c5b65fee3b4e,de1cb314-7a1d-43cf-b56d-6ddf3db64a41,780f0efd-75bd-4f74-af9d-f39039cec544,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
b12a965e-29c2-44ee-8d8b-2ec73bfcfdc8,de1cb314-7a1d-43cf-b56d-6ddf3db64a41,65577b97-f1e4-4a47-bbc4-56c7e776f38a,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
83edc755-2e71-4ac8-913b-4f1f462d54ca,de1cb314-7a1d-43cf-b56d-6ddf3db64a41,132cb288-b8aa-4ca1-9553-e04d2a7b8c17,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
ce5310a1-1c80-4452-89b1-1e42fd29dc56,b850b491-5563-40bc-8f55-306f1ef22417,a9e94ebb-1bfd-4b82-8081-4d5f05d6a92f,Can we push this to next sprint?,2026-01-06T17:35:22.206355
9e07085b-0d3d-42b5-abe6-f0515bfe1878,b850b491-5563-40bc-8f55-306f1ef22417,785eb6cc-12a7-44f3-9991-ee8fadd51f62,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
634106b4-01cb-4e17-973f-78e557b7106f,b850b491-5563-40bc-8f55-306f1ef22417,5a658850-fe0d-4ecd-9e8c-bbf929d6b4c5,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
31e1e356-db7b-4165-a1f7-fb64fc8e96b6,c40ca95d-9981-458c-ba64-0d0ed5eda6e3,24067fd3-3d7e-4fcb-a8e2-c8a62e93afdf,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
2813bbdc-d961-4a3c-ba3b-51f1b5280fe3,c40ca95d-9981-458c-ba64-0d0ed5eda6e3,23196f53-04d6-4917-9319-d790e7419716,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
dfa320a0-adc6-41d6-bd21-ffd35f2ac981,c40ca95d-9981-458c-ba64-0d0ed5eda6e3,0b1252fe-8bb0-4842-9276-2009bcfd82c9,Can we push this to next sprint?,2026-01-06T17:35:22.206355
bc49a442-c303-492e-9045-f26c8869e30b,c40ca95d-9981-458c-ba64-0d0ed5eda6e3,f21662d9-f8ec-46e8-85c2-cc17c7a967af,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
cdc6e916-7225-497c-9c32-1d9dbc0603a6,b4b48d20-79aa-4d93-9177-5f6edb856b19,dfc880c0-fd59-40ec-ad8d-bdd195a3a6ba,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
96531ca4-d018-471f-b63c-d7b0d1c16677,b4b48d20-79aa-4d93-9177-5f6edb856b19,d507ca75-b868-4299-92fc-7393a3967e93,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
4b63ee46-0414-46f3-b0c1-1ddc6cbe49af,31a29c36-cec0-45a0-b5c5-084e51c935fc,431977bf-ca4a-42c9-84e4-82611b5f897f,Blocked on design deliverables.,2026-01-06T17:35:22.206355
e292e12e-3212-43e8-9680-fd5a6ea03b72,31a29c36-cec0-45a0-b5c5-084e51c935fc,413c65bf-94af-40b1-ae1b-1426dfc80ecb,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
73d6acb3-9241-42f4-b03f-3383048652a8,6caa0e33-3a91-4bf1-9f0f-dfd70bffaec4,ce8892d3-c3af-4cfb-97d8-0c0f586756c3,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
a18d125b-f8c2-497c-8a2b-00b98c697b1d,6caa0e33-3a91-4bf1-9f0f-dfd70bffaec4,dc5b01c4-e2d1-45c2-8620-144690240aa9,Blocked on design deliverables.,2026-01-06T17:35:22.206355
ec5d5861-a162-4ea0-9ca2-d2e2fef4daf2,6caa0e33-3a91-4bf1-9f0f-dfd70bffaec4,c84f4537-4de0-4c04-81b9-7c900368d355,Blocked on design deliverables.,2026-01-06T17:35:22.206355
9aa2b41a-6779-49d8-b737-547afdabc2a7,6caa0e33-3a91-4bf1-9f0f-dfd70bffaec4,8ec835ac-79d0-4dcb-8867-162c728e873a,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
cd654ab8-9c94-4a3f-9e17-fe287a105f0e,cb7dc30b-6ffb-477b-b189-7b8b8ee44989,333d6a22-fc46-4672-bcb4-3b3f9997982a,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
40ad1c37-50a7-49aa-937e-db68c07a31c8,cb7dc30b-6ffb-477b-b189-7b8b8ee44989,9d64b8d9-0246-4452-8345-1c38b9f3b791,Blocked on design deliverables.,2026-01-06T17:35:22.206355
51bf64d7-8616-47fe-b266-8833ba4ca0c9,7f9864b8-bde8-4ca9-a041-99bf947cc2e2,6e75d17b-a953-43a3-8906-2aa2a53153f4,Can we push this to next sprint?,2026-01-06T17:35:22.206355
f88075fb-deee-4a75-be35-4aeaefd86a22,7f9864b8-bde8-4ca9-a041-99bf947cc2e2,e7e42d00-0c36-48a6-bc01-81e0d8bf84b3,Blocked on design deliverables.,2026-01-06T17:35:22.206355
fdfae4b2-c789-45ad-8612-2ba07e73a68a,7f9864b8-bde8-4ca9-a041-99bf947cc2e2,515e2c39-0cdd-4e44-89a4-23d47d1f8b65,Can we push this to next sprint?,2026-01-06T17:35:22.206355
30738f37-9013-4dfb-9dd5-6c3c8d6c412e,7f74f6e0-b4cd-4e6b-9f5b-0c37d38edfdd,4e16b195-44b3-449f-adea-50aff93c1882,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
5e6da0ed-0012-4bca-93c7-abac9d5fe284,7f74f6e0-b4cd-4e6b-9f5b-0c37d38edfdd,dfba87cc-bf48-4d90-a6ab-7640445d9b31,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
2589a5b4-a022-46e0-9629-d35e9d63aaa7,f1dc060f-0add-448c-8fc6-cce806f6d7cd,40a71f7d-6f99-4996-8687-332ea2bc7cf6,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
41f6f44a-4b91-4f53-b212-03417252faa3,f1dc060f-0add-448c-8fc6-cce806f6d7cd,5df1d2b5-673c-4498-8c55-3c0b419d7117,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
a1f6f079-4992-4e12-8fdb-9f4f3a54c1ba,f1dc060f-0add-448c-8fc6-cce806f6d7cd,b076ec91-1386-4cad-82f6-66fecdd62493,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
24b698cb-89f4-41d2-865c-876b34cbc56b,f1dc060f-0add-448c-8fc6-cce806f6d7cd,aaf57a8b-3850-4faa-9b8f-4c5918df0870,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
0702ba2a-ee50-4745-8627-cb2ac714ac50,4afd2994-cdee-4ffb-bdbf-c393ba3d6489,c04383e4-91c8-413d-88a4-13b0582bdc92,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
0a7ccda3-1a72-432e-b146-6f9e7e63687d,4afd2994-cdee-4ffb-bdbf-c393ba3d6489,3328ea7b-2b6a-4fd9-a984-1356ee649307,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
386be7f7-37d2-40c3-a2ff-54f690f37704,8b240b0a-f831-4104-95c6-e2c0c009b504,bd417671-94d1-4962-96af-07122e004dcb,Can we push this to next sprint?,2026-01-06T17:35:22.206355
5fea6c1e-60f1-4533-817e-288a25af75e3,8b240b0a-f831-4104-95c6-e2c0c009b504,d70a19b8-bdbb-46b4-ae20-9d9731663a31,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
02e2c851-a338-4fed-bd1d-ebd3543322bb,3566d676-3101-45c8-b133-87ab8fa4ef8a,bb537c2e-523d-41ea-b995-25ec95269520,Can we push this to next sprint?,2026-01-06T17:35:22.206355
a23846e9-3f65-46af-85ff-933124bf5fc2,3566d676-3101-45c8-b133-87ab8fa4ef8a,37bbe861-5f2f-4e2e-a43f-ad94596f2528,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
6a80c637-0622-4dfe-9662-913f1810acf9,3566d676-3101-45c8-b133-87ab8fa4ef8a,823388b8-a146-4583-955c-7853336866da,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
8a60910b-1b70-4510-ae0a-95b2d4bd64e1,246b408d-c0ce-4935-8dcc-4ee0800d13dc,40b0f469-c9ef-4412-93c8-c5fdc22f402b,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
a22010ab-f275-4b41-9145-e9bb84cf5df0,246b408d-c0ce-4935-8dcc-4ee0800d13dc,3bc88bf3-97e3-408a-86b0-058a2a4efb2a,Blocked on design deliverables.,2026-01-06T17:35:22.206355
1163017a-e394-495d-90ee-5793343dc807,84902695-3460-45b3-90be-e1298c41ac71,76027d7b-c8ea-4fb4-bf6c-00cb2a61cab0,Blocked on design deliverables.,2026-01-06T17:35:22.206355
5864acd6-12b8-4fd5-9817-59deabca27ea,84902695-3460-45b3-90be-e1298c41ac71,ab2e7a84-186c-4523-9643-34cc5403e9e0,Can we push this to next sprint?,2026-01-06T17:35:22.206355
95bd2831-20c1-440a-81ad-5db53a74dc73,84902695-3460-45b3-90be-e1298c41ac71,f83d2846-b588-407d-b0aa-5b4a5de7ef72,Blocked on design deliverables.,2026-01-06T17:35:22.206355
6fecaf2e-4841-43b1-8763-568df968936b,84902695-3460-45b3-90be-e1298c41ac71,74cd3414-dddf-460a-aac6-36861510eade,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
a77f2fa7-431a-4fc3-a178-c5d8d9fa70a7,f295e89f-13ba-409d-87b0-4b29e04e1790,1de4fb6f-a43f-41ce-bfb3-307788df23b6,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
80c78e92-0f86-4f85-b56c-7cdc1690a484,f295e89f-13ba-409d-87b0-4b29e04e1790,ca76f87f-a03a-4e86-8d7f-2b39d600114e,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
357e43a8-d86c-4bfa-a210-4c489166b7a4,825bee74-668f-4ebd-be34-86f8ad355575,d99b80ba-e655-490d-ad5b-75e4855ee968,Blocked on design deliverables.,2026-01-06T17:35:22.206355
cfd03da0-cf3f-4249-a4cb-fb961316e4de,825bee74-668f-4ebd-be34-86f8ad355575,490151e3-480e-4013-a04e-d7bd3321e72f,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
0e1a18e6-c6ce-476e-8208-8d3d2f91a26b,cc6901d1-789e-47f2-81b7-da00aae6f551,d1a31e8c-5c05-43a9-8d20-991b2060b451,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
82fa1254-8c0e-4bff-b4c7-a45f937a7c21,cc6901d1-789e-47f2-81b7-da00aae6f551,4c5a7c8d-b6ec-445a-8dd1-77c2008f552e,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
51f2c506-8bc2-4ac0-9ac1-8cdd7473e6b6,cc6901d1-789e-47f2-81b7-da00aae6f551,5a5967ad-5e2a-450c-b119-d004835fe5a3,Can we push this to next sprint?,2026-01-06T17:35:22.206355
442c41fb-2134-487f-bb2f-1ce336fe4bcb,cc6901d1-789e-47f2-81b7-da00aae6f551,40d02b25-f3c0-4190-b316-5c4b56558543,Blocked on design deliverables.,2026-01-06T17:35:22.206355
5e309eeb-949f-45d4-895b-f4dc3f4b10f0,0a0e3b65-9071-4929-8d0a-275f764863ba,41aaf7e2-bb6a-4fdc-a9a4-d88b0210bab5,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
0e35da1a-61f2-4b2a-8c3e-83f790cf2347,0a0e3b65-9071-4929-8d0a-275f764863ba,b2fb19e3-0e14-40a6-ae53-467b8fe53ef0,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
78acc87b-30dc-48ca-aba2-f3abfecd436d,0a0e3b65-9071-4929-8d0a-275f764863ba,d2f87731-3da0-4d0b-9abe-7d19c33d0a72,Blocked on design deliverables.,2026-01-06T17:35:22.206355
f63f40ec-529d-495f-aefc-7c1c1cb4bb8c,a42b4a01-467a-4021-b089-8d47987ce498,4f8466c7-b0e0-4a53-80b5-df2f2cc80084,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
519619de-c281-45c6-8d30-abda38b3e205,a42b4a01-467a-4021-b089-8d47987ce498,659bdbef-9535-40dd-a25e-dd8ade1565ba,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
da0e4a28-6502-4a2d-b077-fa6bae53af84,aa26f6c4-da26-46b7-a01e-767e5e8d2b29,14378459-e255-43d2-9f17-e34b91f83b62,Can we push this to next sprint?,2026-01-06T17:35:22.206355
bf805dfb-2d99-4369-8955-f2a6de8c5aa4,aa26f6c4-da26-46b7-a01e-767e5e8d2b29,29920e10-653d-4856-a89e-8d3c5971be13,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
3a2f5b75-1174-4576-af28-55f75bb1891f,aa26f6c4-da26-46b7-a01e-767e5e8d2b29,ac8d43b7-3e8b-4c33-9cb2-e96d0b9d10c0,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
6c14532b-3edd-4f33-a08b-8992612efa74,aa26f6c4-da26-46b7-a01e-767e5e8d2b29,9fa5d933-7f7c-4b2b-9928-6d74dbc0c245,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
c748fb8e-831c-4014-a952-9db255effdad,e37121b8-dba2-4f5e-a53c-e6edd3986d61,a0f7ed56-0e19-4576-95f3-8b501dc6da25,Can we push this to next sprint?,2026-01-06T17:35:22.206355
f1f5a954-2c67-4b88-a45d-5d8433194581,e37121b8-dba2-4f5e-a53c-e6edd3986d61,29eea060-a051-457e-9650-11c9cb575514,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
4b166b09-bde9-4a07-9897-13cda430cf4b,e37121b8-dba2-4f5e-a53c-e6edd3986d61,99cd06c8-c579-4c50-962d-68c1504a039e,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.206355
1cc0c6bd-ab80-4f7e-9a28-3dfad8b11b45,e37121b8-dba2-4f5e-a53c-e6edd3986d61,45eeca4b-0ec9-4169-b747-f0eed71acccf,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
20cb1533-aa73-40cd-83c2-b6145486bd63,ce68dfa1-3794-4adc-a297-4f3cde81dd6e,2bdfc061-848d-4473-99cf-870ace10b3b4,"Deployed to staging, verifying now.",2026-01-06T17:35:22.206355
55c5b136-2e3d-45b3-a5a9-c989270caf54,ce68dfa1-3794-4adc-a297-4f3cde81dd6e,a6536978-8d79-437c-a242-b29251b2273e,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.206355
b19133b0-00d8-4456-993f-b604ca7ba0ab,ce68dfa1-3794-4adc-a297-4f3cde81dd6e,c4cc81d7-b7d6-4b9a-9067-1417473a1a2c,Can we push this to next sprint?,2026-01-06T17:35:22.206355
e4a3f218-5f25-4b87-9ea1-e2ffd4f4dbf9,e8ff2a3e-383c-4b2a-bfb9-e4f6c16a0acc,10b48d58-5886-4ec4-ab90-dd0997666970,Blocked on design deliverables.,2026-01-06T17:35:22.206355
